['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[130, '2023-07-23', '13:31:33', '1690119093.035044', 3.349478e-05, 0.09237139113272974, 0.2957910958808725, 0.3864630122292141, 0.5169016248690497, 0.5989524762431984]
[131, '2023-07-23', '14:14:04', '1690121644.043352', 3.348612e-05, 0.11820228370025632, 0.3215693947414735, 0.4122178680698738, 0.5426227560999166, 0.6436943989325812]
[132, '2023-07-23', '14:34:06', '1690122846.260833', 3.349838e-05, 0.0619234334564851, 0.25970250082737323, 0.36059944074467865, 0.4973989430560124, 0.6073178851212049]
[133, '2023-07-23', '15:17:08', '1690125428.191354', 3.348463e-05, 0.10294477695995852, 0.3006426624296239, 0.401498187421069, 0.5382415379675649, 0.6441742127604613]
[134, '2023-07-23', '15:36:48', '1690126608.024619', 3.34769e-05, 0.09148802302661352, 0.2960782278764924, 0.3061315991066351, 0.5220259492370332, 0.6671107222376662]
[135, '2023-07-23', '16:20:15', '1690129215.36745', 3.3437139999999995e-05, 0.2101478283312872, 0.41449504453694885, 0.424536475532463, 0.6401744112588688, 0.7126883880585524]
[136, '2023-07-23', '16:39:22', '1690130362.181821', 3.342154e-05, 0.03488328695139842, 0.2619943261149871, 0.38568535651367597, 0.5677135258324881, 0.7590105932814168]
[137, '2023-07-23', '17:23:29', '1690133009.823356', 3.338548e-05, 0.14274013940858765, 0.3696061382756568, 0.493163712868423, 0.6749954838230252, 0.7595426924457342]
[138, '2023-07-23', '18:26:56', '1690136816.458762', 3.322333e-05, 0.12938051173372855, 0.3904524757804211, 0.4401048254824218, 1.131522608024497, 1.2415438544005752]
[139, '2023-07-23', '18:44:32', '1690137872.54919', 3.318208e-05, -0.28579054234924683, 0.0242676028087061, 0.5637181320338271, 0.5802014535626654, 0.699411662280923]
[140, '2023-07-23', '19:30:10', '1690140610.518417', 3.315965e-05, -0.21800063038875805, 0.09184792561153188, 0.33089000935042634, 0.6474059832786168, 0.8270086551019489]
[141, '2023-07-23', '19:46:48', '1690141608.745733', 3.326639e-05, -0.043750357987676125, 0.20425548893032897, 0.010057889578277468, 0.629670754540598, 0.5077735275853854]
[142, '2023-07-23', '20:33:29', '1690144409.972151', 3.3223759999999996e-05, 0.08445306528011542, 0.3321410992567735, 0.4565619452552738, 0.7570112064421863, 0.6449375559508042]
[143, '2023-07-23', '20:49:25', '1690145365.772796', 3.321458e-05, 0.2360292511240374, 0.25321648554360365, 0.4840666214671927, 0.5489628188224174, 0.672390182421637]
[144, '2023-07-23', '21:36:37', '1690148197.558609', 3.333698e-05, -0.13161381465197053, -0.1143632430626127, 0.3632798778138664, 0.18247295349893022, 0.8858762487524103]
[145, '2023-07-24', '03:04:56', '1690167896.759292', 3.360285e-05, 0.26931471283511144, 0.42157809403626345, 0.3691967838374097, 0.7138842606347282, 0.6519743067775892]
[146, '2023-07-24', '03:53:33', '1690170813.962475', 3.367669e-05, 0.050163247956248824, 0.2027612176839142, 0.42607027190405233, 0.4957097073990724, 0.7915110344516876]
[147, '2023-07-24', '04:07:46', '1690171666.922602', 3.3719689999999994e-05, -0.22672611477963756, 0.06833527566674036, 0.2989295410808239, 0.40570148870820333, 0.6648369157803415]
[148, '2023-07-24', '04:56:07', '1690174567.307724', 3.3584099999999996e-05, 0.17629484401039974, 0.47016976524751897, 0.456404622841319, 0.8061793974655416, 0.7195508860054503]
[149, '2023-07-24', '05:10:40', '1690175440.127306', 3.358587e-05, 0.059590138942240856, 0.29411538911158175, 0.4511583258192928, 0.617937279191807, 0.714318457715521]
[150, '2023-07-24', '05:58:40', '1690178320.671337', 3.359159e-05, 0.04256931606627745, 0.2771345081644938, 0.5038603627657778, 0.6010115482590379, 0.7681602936261385]
[151, '2023-07-24', '06:13:46', '1690179226.055314', 3.359471e-05, 0.20961004573145203, 0.4156890150556478, 0.49461912245328676, 0.6318112178541924, 0.758943601594467]
[152, '2023-07-24', '07:01:12', '1690182072.207174', 3.3613200000000005e-05, 0.15468698462289865, 0.36087937657055136, 0.4484630903452995, 0.5771205296302924, 0.7527858615531784]
[153, '2023-07-24', '07:16:55', '1690183015.444019', 3.3636609999999996e-05, -0.1925982794386698, 0.11834644793731286, 0.3791301652130983, 0.4941025627950637, 0.6836648828013665]
[154, '2023-07-24', '08:03:42', '1690185822.139698', 3.3553199999999996e-05, 0.05585317338275786, 0.36602683911755207, 0.45007662466970544, 0.7408511770352391, 0.7315135863857876]
[155, '2023-07-24', '08:20:12', '1690186812.559278', 3.356022e-05, 0.22587809332830489, 0.43307117240104276, 0.4292487911964571, 0.5902766126734349, 0.7107446351494389]
