,timestamp,tvl usd value,date
563,1688940000,27205764.20275118754787051296275741,2023-07-10 01:00:00
564,1688936400,27259879.23245374476403724818606147,2023-07-10 00:00:00
565,1688932800,27190778.53334318735860954737147206,2023-07-09 23:00:00
566,1688929200,27358446.74546040817772849104857625,2023-07-09 22:00:00
567,1688925600,27463462.56212450363337662915845098,2023-07-09 21:00:00
568,1688922000,27580527.68084913064357153810736067,2023-07-09 20:00:00
569,1688918400,27742710.48707623646241982508730283,2023-07-09 19:00:00
570,1688914800,27659002.96434942907138333596450189,2023-07-09 18:00:00
571,1688911200,27509276.11675693374161543437758363,2023-07-09 17:00:00
572,1688907600,27539898.70870364593752217115405608,2023-07-09 16:00:00
573,1688904000,27189845.66439404980865993795796592,2023-07-09 15:00:00
574,1688900400,27410328.27612103807357400962259346,2023-07-09 14:00:00
575,1688896800,27406275.56238501158341468665812185,2023-07-09 13:00:00
576,1688893200,27381010.71660237567515147003373871,2023-07-09 12:00:00
577,1688889600,27313260.32852272841814276527761772,2023-07-09 11:00:00
578,1688886000,27377610.06166386213120439769085679,2023-07-09 10:00:00
579,1688882400,27382654.57532374934015546595877684,2023-07-09 09:00:00
580,1688878800,27405923.65009830330401540956607049,2023-07-09 08:00:00
581,1688875200,27370416.78068962872589845065162934,2023-07-09 07:00:00
582,1688871600,27492813.65828638698261150649804919,2023-07-09 06:00:00
583,1688868000,27508113.48121275916391891852853303,2023-07-09 05:00:00
584,1688864400,27507477.30329621730732384929267951,2023-07-09 04:00:00
585,1688860800,27529212.51329850899467235032049286,2023-07-09 03:00:00
586,1688857200,27373794.67400838180601724126736926,2023-07-09 02:00:00
587,1688853600,27501883.94796293260980612584176799,2023-07-09 01:00:00
588,1688850000,27639121.67019227620733025925934142,2023-07-09 00:00:00
589,1688846400,27930695.06478052354454522179049322,2023-07-08 23:00:00
590,1688842800,27954672.02275366587227301898799077,2023-07-08 22:00:00
591,1688839200,27675860.07435224895393600937576525,2023-07-08 21:00:00
592,1688835600,27583138.78469587126163697500926237,2023-07-08 20:00:00
593,1688832000,27539258.27545293546223416334041448,2023-07-08 19:00:00
594,1688828400,27658177.02511847894501693463090085,2023-07-08 18:00:00
595,1688824800,27668500.10955276923467760689787431,2023-07-08 17:00:00
596,1688821200,27686349.94092022412461470989144522,2023-07-08 16:00:00
597,1688817600,27787817.1665111348153024937076354,2023-07-08 15:00:00
598,1688814000,27771717.44907240365278349895870031,2023-07-08 14:00:00
599,1688810400,27600808.20309506955765184760480261,2023-07-08 13:00:00
600,1688806800,27584078.73977746955864686731091475,2023-07-08 12:00:00
601,1688803200,27563255.33200449783697986469552841,2023-07-08 11:00:00
602,1688799600,27600678.84686986192641846657469928,2023-07-08 10:00:00
603,1688796000,27725222.67187716664221526023739501,2023-07-08 09:00:00
604,1688792400,27632930.13718687911267433527839963,2023-07-08 08:00:00
605,1688788800,27697498.43039092372945056031371396,2023-07-08 07:00:00
606,1688785200,27569986.79592974967086355889290035,2023-07-08 06:00:00
607,1688781600,27403331.2003023403078505833504947,2023-07-08 05:00:00
608,1688778000,27316815.48949789196886955326495762,2023-07-08 04:00:00
609,1688774400,27170811.35735985082680425670508929,2023-07-08 03:00:00
610,1688770800,27249487.3067229201575701410060274,2023-07-08 02:00:00
611,1688767200,27291186.44521882597608658782113259,2023-07-08 01:00:00
612,1688763600,27166485.45941415997837300516983804,2023-07-08 00:00:00
613,1688760000,27268328.52052980366303337620694818,2023-07-07 23:00:00
614,1688756400,27308949.70664492866477431766148436,2023-07-07 22:00:00
615,1688752800,27334726.72973707788643500742381912,2023-07-07 21:00:00
616,1688749200,27199302.2948742094199081705833946,2023-07-07 20:00:00
617,1688745600,27194870.69151773223841838619749699,2023-07-07 19:00:00
618,1688742000,27167664.11339017970248210089412838,2023-07-07 18:00:00
619,1688738400,27167691.20271691708876676941868364,2023-07-07 17:00:00
620,1688734800,27183555.15062975766930744617712934,2023-07-07 16:00:00
621,1688731200,27275067.59174936038182331698862008,2023-07-07 15:00:00
622,1688727600,27215580.14911584308154256785554588,2023-07-07 14:00:00
623,1688724000,27186849.15388868183483316180475556,2023-07-07 13:00:00
624,1688720400,27237848.82818735816973624942236846,2023-07-07 12:00:00
625,1688716800,27200689.20448682905062539252923343,2023-07-07 11:00:00
626,1688713200,27159321.59840374599511552264336445,2023-07-07 10:00:00
627,1688709600,27436829.99140186359460699895945353,2023-07-07 09:00:00
628,1688706000,27410721.33725522546253408236748084,2023-07-07 08:00:00
629,1688702400,27348154.15802805738817896569976463,2023-07-07 07:00:00
630,1688698800,27469439.51549093991893741042084564,2023-07-07 06:00:00
631,1688695200,27572607.30646145458038408695948123,2023-07-07 05:00:00
632,1688691600,27610143.8376997858425895407736124,2023-07-07 04:00:00
633,1688688000,27670324.40876814721372479631092663,2023-07-07 03:00:00
634,1688684400,27341591.73270194742109176423090451,2023-07-07 02:00:00
635,1688680800,27116696.13638029100913235314765605,2023-07-07 01:00:00
636,1688677200,26915554.90027219463912828629246772,2023-07-07 00:00:00
637,1688673600,26801542.10917545626878278774021952,2023-07-06 23:00:00
638,1688670000,26559592.24118900569895789362596148,2023-07-06 22:00:00
639,1688666400,26412842.16225726072814537733090649,2023-07-06 21:00:00
640,1688662800,26363734.63503612518606176387537334,2023-07-06 20:00:00
641,1688659200,26216041.71408294228491604941978157,2023-07-06 19:00:00
642,1688655600,26389652.65021854475170632099434326,2023-07-06 18:00:00
643,1688652000,26206464.78264539476630486661904384,2023-07-06 17:00:00
644,1688648400,26284242.93311406077214810332267144,2023-07-06 16:00:00
645,1688644800,26262576.01796537988220332323696609,2023-07-06 15:00:00
646,1688641200,26110032.67812892055958069753227948,2023-07-06 14:00:00
647,1688637600,25496291.5620275306369054207768864,2023-07-06 13:00:00
648,1688634000,25283944.21679231971570065602568344,2023-07-06 12:00:00
