,timestamp,tvl usd value,date
102,1689840000,26523894.56940121426558985326679776,2023-07-20 11:00:00
103,1689836400,26529365.4976752004954161906485775,2023-07-20 10:00:00
104,1689832800,26453382.98917282269234543389296824,2023-07-20 09:00:00
105,1689829200,26403780.98626942026021724621505062,2023-07-20 08:00:00
106,1689825600,26687012.20962839842704249226636648,2023-07-20 07:00:00
107,1689822000,26745488.74516497315671129944722958,2023-07-20 06:00:00
108,1689818400,26564316.40540654998715310345646139,2023-07-20 05:00:00
109,1689814800,26704609.62924274511971958684610701,2023-07-20 04:00:00
110,1689811200,26632369.52696235148612389444820203,2023-07-20 03:00:00
111,1689807600,26557162.9034673897400679585664014,2023-07-20 02:00:00
112,1689804000,26619730.83192137274507615012278281,2023-07-20 01:00:00
113,1689800400,26486099.05816546422878186709251392,2023-07-20 00:00:00
114,1689796800,26174124.18466516831184167745373407,2023-07-19 23:00:00
115,1689793200,25718150.61065069856740469274046821,2023-07-19 22:00:00
116,1689789600,25616948.0443588373296675147713206,2023-07-19 21:00:00
117,1689786000,25592597.43436800361491164199357185,2023-07-19 20:00:00
118,1689782400,25541370.45425666835942955745137832,2023-07-19 19:00:00
119,1689778800,25427359.01957156840879543614940381,2023-07-19 18:00:00
120,1689775200,25511386.37086605673616775965365465,2023-07-19 17:00:00
121,1689771600,25264886.54822872183706289268328321,2023-07-19 16:00:00
122,1689768000,25437850.54820982668338823937570863,2023-07-19 15:00:00
123,1689764400,25365523.71714160204723433593958556,2023-07-19 14:00:00
124,1689760800,25348875.94620996314038811925082679,2023-07-19 13:00:00
125,1689757200,25320777.30976445633399033346538272,2023-07-19 12:00:00
126,1689753600,25421281.63146288368655887603238094,2023-07-19 11:00:00
127,1689750000,25516181.24557214206322800707067017,2023-07-19 10:00:00
128,1689746400,25415922.85270954305255341679937043,2023-07-19 09:00:00
129,1689742800,25527748.51089597651705526546230016,2023-07-19 08:00:00
130,1689739200,25498682.84880833220237231351750522,2023-07-19 07:00:00
131,1689735600,25446790.6102970733320123694876308,2023-07-19 06:00:00
132,1689732000,25482616.77024664258248656812943155,2023-07-19 05:00:00
133,1689728400,25535731.07212019116770849803132647,2023-07-19 04:00:00
134,1689724800,25466364.14570290970043129061260679,2023-07-19 03:00:00
135,1689721200,25660573.83334450464756188320323083,2023-07-19 02:00:00
136,1689717600,25356234.84688380248385976084740823,2023-07-19 01:00:00
137,1689714000,25482767.56325839951788884470142746,2023-07-19 00:00:00
138,1689710400,25480911.2250804247366894108425712,2023-07-18 23:00:00
139,1689706800,25675352.90491258326264574891537456,2023-07-18 22:00:00
