['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[116, '2023-07-23', '05:54:11', '1690091651.168732', 0.0005332771676701583, -0.05313018274824799, 0.07741118403018277, 0.18138509944657244, 0.4007623957211166, 0.46871792427991466]
[117, '2023-07-23', '06:11:54', '1690092714.675303', 0.0005335796261850324, 0.09250620290120537, 0.20831492141986985, 0.2680114720774469, 0.3442727514710242, 0.412266822329201]
[118, '2023-07-23', '06:56:33', '1690095393.816247', 0.0005336704695954559, 0.07549667514189196, 0.19132511041590305, 0.2510318245767138, 0.36547529609718765, 0.4283490504816285]
[119, '2023-07-23', '07:14:46', '1690096486.703898', 0.0005337598973367964, 0.04538715922582526, 0.1651411434959158, 0.23795645417709466, 0.3487794303683529, 0.411663720576243]
[120, '2023-07-23', '08:17:41', '1690100261.295082', 0.0005335980760047634, 0.04270831112525286, 0.16128617070860685, 0.11096637441882251, 0.31079712148296323, 0.37627847114499957]
[121, '2023-07-23', '09:01:04', '1690102864.927342', 0.0005329803072110751, 0.15843304530967828, 0.2768736223491999, 0.2266120833906342, 0.4262114780471933, 0.3647823317226795]
[122, '2023-07-23', '09:20:38', '1690104038.034538', 0.0005329154580725025, 0.09442081553304149, 0.16525321430890472, 0.3071241650896468, 0.3111600498510825, 0.3769052149697103]
[123, '2023-07-23', '10:03:20', '1690106600.191328', 0.0005333116143603529, 0.02015345701350668, 0.09103851085826875, 0.2330149250260547, 0.23705380996528902, 0.37676713166257514]
[124, '2023-07-23', '10:23:20', '1690107800.527474', 0.0005333137332506689, 0.06835853757168309, 0.18498072185947478, 0.2705379563291075, 0.301129585223876, 0.37637132047511557]
[125, '2023-07-23', '11:05:49', '1690110349.030843', 0.0005335252827386235, 0.028718666584353514, 0.14538711137852545, 0.23097828382502428, 0.2615820474971713, 0.3876827761492905]
[126, '2023-07-23', '11:26:11', '1690111571.662858', 0.0005335549143542713, 0.023914638274504796, 0.13371206049848183, 0.2112904857912099, 0.3045562302347662, 0.38215037872923574]
[127, '2023-07-23', '12:08:23', '1690114103.365835', 0.0005334868467685011, 0.036668959492899944, 0.14645237445117232, 0.22402090277552134, 0.3172747489610117, 0.3876521596977227]
[128, '2023-07-23', '12:28:56', '1690115336.632151', 0.0005335339654217934, 0.1107720837259194, 0.20469995322645218, 0.28411261909552366, 0.3050817636285359, 0.37885419268138776]
[129, '2023-07-23', '13:11:10', '1690117870.295301', 0.0005338109815925472, 0.058908597593330114, 0.15288523538309562, 0.23233913310249932, 0.25331916502506147, 0.37363639425964834]
[130, '2023-07-23', '13:31:33', '1690119093.035044', 0.000534001127271127, 0.02788852231927308, 0.1664872231525436, 0.2144198866096758, 0.3072191264612485, 0.33814907165766783]
[131, '2023-07-23', '14:14:04', '1690121644.043352', 0.0005338852670275156, 0.04957910048219105, 0.18814773006950247, 0.23606999375444104, 0.32884909929920525, 0.38129130872921735]
