,timestamp,tvl usd value,date
163,1690221600,7351692.855174310204293856453874121,2023-07-24 21:00:00
164,1690218000,7281975.895653277546433259520633777,2023-07-24 20:00:00
165,1690214400,7213332.117421343097656007229888415,2023-07-24 19:00:00
166,1690210800,7222019.610118002044160146472764104,2023-07-24 18:00:00
167,1690207200,7307363.128478170424337858459912821,2023-07-24 17:00:00
168,1690203600,7257680.039661660334450843534813821,2023-07-24 16:00:00
169,1690200000,7234591.202462788788379906169664193,2023-07-24 15:00:00
170,1690196400,7171634.099490997164806678407808687,2023-07-24 14:00:00
171,1690192800,7065380.468292743500132115997114665,2023-07-24 13:00:00
172,1690189200,7094977.401766191279759057704617828,2023-07-24 12:00:00
173,1690185600,6743589.249656400974342319083801865,2023-07-24 11:00:00
174,1690182000,6735090.251859774043539186987404166,2023-07-24 10:00:00
175,1690178400,6698317.781926215682883425328502263,2023-07-24 09:00:00
176,1690174800,6699008.292773627849989669006415381,2023-07-24 08:00:00
177,1690171200,6679505.930902113347302132065402913,2023-07-24 07:00:00
178,1690167600,6758171.369779225366352763805804598,2023-07-24 06:00:00
179,1690164000,6802153.163213397757840676738901869,2023-07-24 05:00:00
180,1690160400,6672727.049061924705692649866287115,2023-07-24 04:00:00
181,1690156800,6647334.976743688399746455034841703,2023-07-24 03:00:00
182,1690153200,6611739.382382668948463123615527704,2023-07-24 02:00:00
183,1690149600,6594576.405477067711187982536449539,2023-07-24 01:00:00
184,1690146000,6564036.552802546354360302362047283,2023-07-24 00:00:00
185,1690142400,6558453.911876065634371282864323538,2023-07-23 23:00:00
186,1690138800,6551570.265837259933375289473353617,2023-07-23 22:00:00
187,1690135200,6589099.458473375207621616729160555,2023-07-23 21:00:00
188,1690131600,6659788.124229383424823809401338328,2023-07-23 20:00:00
189,1690128000,6689624.456669501081531801268285413,2023-07-23 19:00:00
190,1690124400,6542562.569378721497144824808072997,2023-07-23 18:00:00
191,1690120800,6556488.579436640482715772969494505,2023-07-23 17:00:00
192,1690117200,6553506.025909068037520218519755962,2023-07-23 16:00:00
193,1690113600,6547910.096565046570318469499609302,2023-07-23 15:00:00
194,1690110000,6554291.316953936419092072499457386,2023-07-23 14:00:00
195,1690106400,6552010.793129839469316022748070578,2023-07-23 13:00:00
196,1690102800,6550940.303703620731962041583858139,2023-07-23 12:00:00
197,1690099200,6541380.019303912115188244109427542,2023-07-23 11:00:00
198,1690095600,6532419.809768737387957035690921237,2023-07-23 10:00:00
199,1690092000,6531531.474267972749420020977135515,2023-07-23 09:00:00
200,1690088400,6530687.557359535440077395201621513,2023-07-23 08:00:00
201,1690084800,6527200.427327810312255373903562651,2023-07-23 07:00:00
202,1690081200,6536477.865436177156889965032518419,2023-07-23 06:00:00
203,1690077600,6523074.575018095504506404958312747,2023-07-23 05:00:00
204,1690074000,6513194.856129145116550681411459036,2023-07-23 04:00:00
205,1690070400,6493028.505934206614112490752043889,2023-07-23 03:00:00
206,1690066800,6549812.057311415132452276970425268,2023-07-23 02:00:00
207,1690063200,6991600.227659179203426195451641808,2023-07-23 01:00:00
208,1690059600,7020559.472592454073377119245726664,2023-07-23 00:00:00
209,1690056000,7014947.003270635635282483641725756,2023-07-22 23:00:00
210,1690052400,6999247.132849627935164134317013155,2023-07-22 22:00:00
211,1690048800,6955223.564404918060542284394089856,2023-07-22 21:00:00
212,1690045200,7003268.473024914946749858107882353,2023-07-22 20:00:00
213,1690041600,7006114.512315092969364673123870766,2023-07-22 19:00:00
214,1690038000,6964047.625065673088979115938443075,2023-07-22 18:00:00
215,1690034400,6984260.674709881594789909399085685,2023-07-22 17:00:00
216,1690030800,6954475.948349182601556226252946275,2023-07-22 16:00:00
217,1690027200,6953362.149702912864069548260059761,2023-07-22 15:00:00
