['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[54, '2023-07-21', '09:11:31', '1689930691.795297', 1.3061745116748096, -0.09001807852438048, -0.30561591408574884, -0.6930229025735315, -0.520741991680282, -0.9284921134355528]
[55, '2023-07-21', '09:45:21', '1689932721.025629', 1.3062317655963627, 0.0419762699525279, -0.1790545103575596, -0.6974366086921862, -0.409733561187295, -0.9329161409435898]
[56, '2023-07-21', '10:14:48', '1689934488.259313', 1.3079663322416133, -0.09075963377749474, -0.31208392449607913, -0.7235860769444429, -0.5430692978314084, -1.0663775937850062]
[57, '2023-07-21', '10:47:57', '1689936477.816722', 1.3042008353641135, 0.06318947161211952, -0.21173295948507587, -0.43361351456715624, -0.5227064207801959, -0.7754181708483259]
[58, '2023-07-21', '11:18:21', '1689938301.9483', 1.3063819071450786, -0.10393920321520511, -0.37932139905123563, -0.5046125103693271, -0.6908149147909342, -0.7395645673469318]
[59, '2023-07-21', '12:21:35', '1689942095.56054', 1.3027842112132517, -0.0868059435407531, -0.27572247414590834, -0.22782894992597846, -0.551532453524473, -0.46213396329793]
[60, '2023-07-21', '12:53:10', '1689943990.076411', 1.2935856803897254, 0.6198740742056543, -0.36636407004162663, -0.36445434219979234, -0.662115457320894, -0.6447645659477672]
[61, '2023-07-21', '13:24:44', '1689945884.511325', 1.2938204353191607, -0.1097520823447411, -0.3845781698667423, 0.23039977204997797, -0.6803832289646436, -0.09060896195786938]
[62, '2023-07-21', '13:55:53', '1689947753.828322', 1.303087364124941, -0.8267835343039565, -0.3189299657252178, -0.4841953580427685, -0.6428398092269987, -0.8075033022059586]
[63, '2023-07-21', '14:27:53', '1689949673.000121', 1.3049094984405551, -0.11403351394403671, -0.45920802368874547, -0.641088924787681, -0.7835707970993298, -0.9191517449367268]
[64, '2023-07-21', '14:58:32', '1689951512.319326', 1.3019174571726326, 0.11551904899606313, -0.10813417397717728, -0.41032787072879273, -0.4142952137813154, -0.6877531175948093]
[65, '2023-07-21', '15:30:41', '1689953441.719846', 1.306578379953032, -0.05009838016937351, -0.46652577592102773, -0.6360908087102928, -0.7737828859537501, -0.9292305226437776]
[66, '2023-07-21', '16:01:03', '1689955263.42333', 1.305413243021776, 0.0391209628008653, -0.13541201360368404, -0.5463489089379578, -0.44248446918525985, -0.8392272165050372]
